id,model_name,eval_method,exact_match,similarity,bleu3,rouge_l,difficulty,project_size,tokens_total,tokens_in,tokens_out,total_cost,processing_time_s
247671127480,groq:qwen/qwen3-32b,bypass7,0.0,0.7673850435857311,0.7790298971154678,0.8448216029813902,hard,small,226805,208552,18253,0.07125000000000001,580.788
247671127480,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.7356358334771355,0.7586663198710547,0.8375297222581106,hard,small,24728,17941,6787,0.0,1365.201
247671127480,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.8694912163274569,0.8416199618624608,0.9148776338119412,hard,small,217820,210123,7697,0.0,1555.992
247671127480,openai/gpt-5-nano,agent,0.0,0.8269425492783099,0.8301209702214154,0.9048788679947264,hard,small,24183,17905,6278,0.003408,2652.102
247671127480,openai/gpt-5-nano,bypass7,0.0,0.8694912163274569,0.8416199618624608,0.9148776338119412,hard,small,355127,334611,20516,0.024937,3514.2929999999997
247982737361,groq:qwen/qwen3-32b,agent,0.0,0.7015184266004857,0.741774658780741,0.7835205992509363,easy,medium,7705,4107,3598,0.003314,27.51
247982737361,groq:qwen/qwen3-32b,bypass7,0.0,0.978463111262566,0.9821808465426094,0.991435011269722,easy,medium,12984,10269,2715,0.00458,18.45
247982737361,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.2869654114840688,0.1218150411380556,0.4384885764499121,easy,medium,11759,9710,2049,0.0,48.807
247982737361,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.7283693985346738,0.8215568701192575,0.8425476883284837,easy,medium,24867,22581,2286,0.0,56.416
247982737361,openai/gpt-5-nano,agent,0.0,0.8465496677457829,0.8296963149521533,0.9169456400446356,easy,medium,14932,9706,5226,0.002576,55.464
247982737361,openai/gpt-5-nano,bypass7,0.0,0.7283693985346738,0.8215568701192575,0.8425476883284837,easy,medium,28583,24541,4042,0.002844,83.774
249060269671,groq:qwen/qwen3-32b,agent,0.0,0.5375742587795307,0.5406512813951979,0.6213082606958802,hard,medium,46995,30167,16828,0.018678,550.74
249060269671,groq:qwen/qwen3-32b,bypass7,1.0,1.0,1.0,1.0,hard,medium,224410,210774,13636,0.06917000000000001,1112.152
249060269671,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.41435868288302735,0.3463790240330865,0.5606916699706528,hard,medium,65564,57948,7616,0.0,713.636
249060269671,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,1.0,1.0,1.0,1.0,hard,medium,346092,332941,13151,0.0,1287.768
249060269671,openai/gpt-5-nano,agent,0.0,0.8727869941480646,0.8877019779052716,0.9365659722550381,hard,medium,80503,57932,22571,0.011924999999999998,983.892
249060269671,openai/gpt-5-nano,bypass7,0.0,0.892427554036346,0.8699567832638562,0.9425943217404327,hard,medium,471703,439365,32338,0.034905,621.304
249587136742,groq:qwen/qwen3-32b,agent,0.0,0.6540840745924956,0.8376509453595818,0.8061538461538461,easy,large,5760,3960,1800,0.00221,16.598
249587136742,groq:qwen/qwen3-32b,bypass7,0.0,0.9966698168399262,0.9962561925762888,0.9977154724818276,easy,large,11681,9665,2016,0.003992,16.819
249587136742,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.3482638732108186,0.254873873393746,0.537380550871276,easy,large,10965,8916,2049,0.0,47.639
249587136742,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.5999909694315257,0.696913958976765,0.7518697756269247,easy,large,20702,19704,998,0.0,25.167
249587136742,openai/gpt-5-nano,agent,0.0,0.8825065274151436,0.9261107800606762,0.9354254677127338,easy,large,14166,9027,5139,0.002507,42.908
249587136742,openai/gpt-5-nano,bypass7,0.0,0.5999909694315257,0.696913958976765,0.7518697756269247,easy,large,25040,22044,2996,0.002301,74.782
249819479680,groq:qwen/qwen3-32b,agent,0.0,0.503448275862069,0.5377756020769895,0.6298568507157464,easy,medium,646,336,310,0.00028,25.978
249819479680,groq:qwen/qwen3-32b,bypass7,0.0,0.9893410852713178,0.9835892951827252,0.9773462783171522,easy,medium,3160,1967,1193,0.001274,7.146
249819479680,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.9107939339875112,0.9198306780276782,0.9595015576323987,easy,medium,832,575,257,0.0,7.681
249819479680,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.9893410852713178,0.9835892951827252,0.9773462783171522,easy,medium,2464,2230,234,0.0,5.917
249819479680,openai/gpt-5-nano,agent,0.0,0.9970731707317072,1.0,1.0,easy,medium,811,571,240,0.000125,11.745
249819479680,openai/gpt-5-nano,bypass7,0.0,0.9893410852713178,0.9835892951827252,0.9773462783171522,easy,medium,3365,2782,583,0.000372,29.925
250097269813,groq:qwen/qwen3-32b,agent,0.0,0.5780601581646363,0.5874705075109923,0.6239448239461286,hard,huge,10602,5098,5504,0.004725,128.504
250097269813,groq:qwen/qwen3-32b,bypass7,0.0,0.594740641348413,0.6257623245726224,0.6245605678637064,hard,huge,54832,45286,9546,0.018765,98.176
250097269813,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.6875502029167736,0.7440235053700267,0.7959557432302165,hard,huge,17565,11854,5711,0.0,513.072
250097269813,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.594740641348413,0.6257623245726225,0.6245605678637064,hard,huge,62838,59623,3215,0.0,295.72
250097269813,openai/gpt-5-nano,agent,0.0,0.8920686344392268,0.9674311036243162,0.949656816113992,hard,huge,19424,11838,7586,0.003626,649.344
250097269813,openai/gpt-5-nano,bypass7,0.0,0.594740641348413,0.6257623245726224,0.6245605678637064,hard,huge,108454,97608,10846,0.009219,560.648
250844423963,groq:qwen/qwen3-32b,agent,0.0,0.5112496899691741,0.4859937907637667,0.6338388812290723,medium,medium,4972,2159,2813,0.002286,298.998
250844423963,groq:qwen/qwen3-32b,bypass7,0.0,0.8595046991836455,0.8502929728224625,0.9201722424643922,medium,medium,8542,6229,2313,0.003171,16.572
250844423963,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.700830074775331,0.6355905718600918,0.8252356780275563,medium,medium,6976,4929,2047,0.0,46.202
250844423963,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.8595046991836455,0.8502929728224625,0.9201722424643922,medium,medium,12903,11814,1089,0.0,26.579
250844423963,openai/gpt-5-nano,agent,0.0,0.9799226751678762,0.9881979846346384,0.9892670959828272,medium,medium,7886,4925,2961,0.001431,101.905
250844423963,openai/gpt-5-nano,bypass7,0.0,0.8595046991836455,0.8502929728224625,0.9201722424643922,medium,medium,16149,13488,2661,0.001739,68.135
25148798218,groq:qwen/qwen3-32b,agent,0.0,0.4462158743543797,0.493939757141722,0.5832809553739786,easy,large,7330,3331,3999,0.003325,19.939
25148798218,groq:qwen/qwen3-32b,bypass7,0.0,0.9758701156844248,0.9757853680123664,0.970408854754913,easy,large,10868,8840,2028,0.00376,11.96
25148798218,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.3095675487810932,0.2648715999041067,0.4457978075517661,easy,large,8025,5976,2049,0.0,46.403
25148798218,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.9758701156844248,0.9757853680123664,0.970408854754913,easy,large,15297,14068,1229,0.0,29.957
25148798218,openai/gpt-5-nano,agent,0.0,0.9422074375651656,0.94252092666507,0.9512652296157452,easy,large,9828,5972,3856,0.001841,137.277
25148798218,openai/gpt-5-nano,bypass7,0.0,0.873342932327094,0.8589805739172669,0.9289303661162958,easy,large,16577,15006,1571,0.001379,93.556
252422476788,groq:qwen/qwen3-32b,agent,0.0,0.8066698656429943,0.8801917134740499,0.8882291302829199,medium,huge,14065,9718,4347,0.005383,179.98
252422476788,groq:qwen/qwen3-32b,bypass7,0.0,0.9983388704318936,0.9980284030870342,0.999060680067631,medium,huge,23653,21555,2098,0.007489,85.591
252422476788,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.1986275257338925,0.0158776576088343,0.324390995991366,medium,huge,26023,23974,2049,0.0,49.234
252422476788,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.8596209356788846,0.8968169344765997,0.9256651017214398,medium,huge,56103,52446,3657,0.0,93.038
252422476788,openai/gpt-5-nano,agent,0.0,0.6451990632318501,0.794513323785161,0.7833284067395802,medium,huge,32600,23970,8630,0.004651,162.302
252422476788,openai/gpt-5-nano,bypass7,0.0,0.8596209356788846,0.8968169344765997,0.9256651017214398,medium,huge,56073,52503,3570,0.004053,97.735
253490677441,groq:qwen/qwen3-32b,agent,0.0,0.1671721202447459,0.0046521216754894,0.1965696666024282,easy,medium,4271,3409,862,0.001497,8.659
253490677441,groq:qwen/qwen3-32b,bypass7,0.0,0.9980845969672786,0.9977782689399493,0.9986761343121916,easy,medium,9913,8211,1702,0.003385,22.266
253490677441,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.0391327480712955,1.1596247430794276e-11,0.0627450980392156,easy,medium,8294,7966,328,0.0,10.442
253490677441,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.9980845969672786,0.9977782689399493,0.9986761343121916,easy,medium,17968,17374,594,0.0,21.965
253490677441,openai/gpt-5-nano,agent,0.0,0.99438680500133,0.9966089953885532,0.9951934631098291,easy,medium,15494,7962,7532,0.003411,63.564
253490677441,openai/gpt-5-nano,bypass7,0.0,0.9980845969672786,0.9977782689399493,0.9986761343121916,easy,medium,18329,17605,724,0.00117,47.054
254112328020,groq:qwen/qwen3-32b,agent,0.0,0.5021919597052513,0.5576373055831022,0.6050982030923527,easy,small,2071,765,1306,0.000992,10.75
254112328020,groq:qwen/qwen3-32b,bypass7,0.0,0.9495023958717288,0.9582535934233108,0.9674289674289676,easy,small,4490,3055,1435,0.001733,8.646
254112328020,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.9943181818181818,0.9889488210226616,0.9958960328317372,easy,small,4057,2464,1593,0.0,36.411
254112328020,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,1.0,1.0,1.0,1.0,easy,small,8086,6924,1162,0.0,27.035
254112328020,openai/gpt-5-nano,agent,0.0,0.9083747216989212,0.9227812841487346,0.9512516469038208,easy,small,4188,2460,1728,0.000814,87.609
254112328020,openai/gpt-5-nano,bypass7,0.0,0.9495023958717288,0.9582535934233108,0.9674289674289676,easy,small,8085,7030,1055,0.000774,34.201
25505676981,groq:qwen/qwen3-32b,agent,0.0,0.8426588687150838,0.8992567291991778,0.8892542799110166,easy,large,8545,4701,3844,0.003631,46.818
25505676981,groq:qwen/qwen3-32b,bypass7,0.0,0.7515925092197903,0.8246516600757883,0.8570173511970129,easy,large,14249,11678,2571,0.004904,33.894
25505676981,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.1904305761770199,0.051047748176468,0.2605970641596569,easy,large,13132,11088,2044,0.0,49.573
25505676981,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.987619138847646,0.9924494267902956,0.994573158004592,easy,large,24513,23770,743,0.0,27.097
25505676981,openai/gpt-5-nano,agent,0.0,0.8022414866612386,0.8050120565679247,0.8952879581151831,easy,large,17745,11084,6661,0.003219,75.564
25505676981,openai/gpt-5-nano,bypass7,0.0,0.7515925092197903,0.8246516600757883,0.8570173511970129,easy,large,29521,26688,2833,0.002468,66.539
255106664924,groq:qwen/qwen3-32b,agent,0.0,0.9289745086592722,0.9432029330637386,0.9417204039420854,medium,large,12321,6387,5934,0.005353,68.782
255106664924,groq:qwen/qwen3-32b,bypass7,0.0,0.9766465530042252,0.9790092052449654,0.9845781289829212,medium,large,16830,14906,1924,0.005458,45.97
255106664924,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.0859622835081467,0.000283585879358,0.1423024211968935,medium,large,18226,16579,1647,0.0,40.978
255106664924,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.9835310951821704,0.98509070320159,0.986984953336296,medium,large,38831,36428,2403,0.0,77.809
255106664924,openai/gpt-5-nano,agent,0.0,0.9740142280538344,0.9834970469408626,0.98053882725832,medium,large,30779,16576,14203,0.00651,156.844
255106664924,openai/gpt-5-nano,bypass7,0.0,0.9766465530042252,0.9790092052449654,0.9845781289829212,medium,large,39510,37049,2461,0.002837,89.902
256140788746,groq:qwen/qwen3-32b,agent,0.0,0.7467959394778827,0.9143220537026436,0.7896568192672444,medium,huge,14964,9727,5237,0.005911,58.512
256140788746,groq:qwen/qwen3-32b,bypass7,0.0,0.7115773942284597,0.889041279211608,0.7870704321197687,medium,huge,25103,22724,2379,0.007994,54.334
256140788746,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.1361185014740777,0.0069665013869384,0.2498501378731567,medium,huge,25581,23533,2048,0.0,53.84
256140788746,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.9441288559718128,0.9597953753296076,0.968608597285068,medium,huge,51982,49963,2019,0.0,68.217
256140788746,openai/gpt-5-nano,agent,0.0,0.6546012533880197,0.7544849007187439,0.7692117312213834,medium,huge,38835,23529,15306,0.007299,179.08
256140788746,openai/gpt-5-nano,bypass7,0.0,0.7115773942284597,0.889041279211608,0.7870704321197687,medium,huge,60294,55025,5269,0.004859,155.249
256863197619,groq:qwen/qwen3-32b,agent,0.0,0.5461790700043541,0.5582970636960636,0.6001283866284879,hard,huge,9189,2815,6374,0.004577,104.434
256863197619,groq:qwen/qwen3-32b,bypass7,1.0,1.0,1.0,1.0,hard,huge,14968,11484,3484,0.005386,56.624
256863197619,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.6525306556422046,0.5686657900287577,0.759431010136272,hard,huge,9454,6624,2830,0.0,131.244
256863197619,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,1.0,1.0,1.0,1.0,hard,huge,18503,17574,929,0.0,50.028
256863197619,openai/gpt-5-nano,agent,0.0,0.9614420536458383,0.9600376141123834,0.9771584372633191,hard,huge,12438,6616,5822,0.002659,252.734
256863197619,openai/gpt-5-nano,bypass7,1.0,1.0,1.0,1.0,hard,huge,20832,19288,1544,0.001582,145.996
256935289958,groq:qwen/qwen3-32b,agent,0.0,0.8970558981499901,0.918622269092229,0.9352027283061768,medium,large,9035,4844,4191,0.003877,50.267
256935289958,groq:qwen/qwen3-32b,bypass7,0.0,0.995644125013612,0.9920248436797172,0.9981960312687914,medium,large,15117,12185,2932,0.005264,37.232
256935289958,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.1920940868997059,0.0180348746640172,0.3369258829381529,medium,large,13837,11788,2049,0.0,49.282
256935289958,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.995644125013612,0.9920248436797172,0.9981960312687914,medium,large,29631,27043,2588,0.0,68.066
256935289958,openai/gpt-5-nano,agent,0.0,0.8352118044212131,0.8518371185831001,0.9156445018291371,medium,large,19597,11809,7788,0.003706,103.927
256935289958,openai/gpt-5-nano,bypass7,0.0,0.995644125013612,0.9920248436797172,0.9981960312687914,medium,large,32919,29236,3683,0.002935,154.086
257165184357,groq:qwen/qwen3-32b,agent,0.0,0.6630645608201717,0.7929452899373503,0.7925696594427245,medium,small,4699,2571,2128,0.002001,16.144
257165184357,groq:qwen/qwen3-32b,bypass7,0.0,0.9968597025953636,0.9967290152745673,0.9963384081711312,medium,small,10041,7387,2654,0.003708,15.338
257165184357,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.4344693821003048,0.2511747695832685,0.5874088084301541,medium,small,7896,5850,2046,0.0,47.208
257165184357,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.9968597025953636,0.996729015274568,0.9963384081711312,medium,small,13850,13202,648,0.0,17.769
257165184357,openai/gpt-5-nano,agent,0.0,0.9970444259721069,0.9971466684881484,0.9967238388899596,medium,small,10580,5846,4734,0.002186,53.369
257165184357,openai/gpt-5-nano,bypass7,0.0,0.9968597025953636,0.9967290152745673,0.9963384081711312,medium,small,15524,14160,1364,0.001254,53.351
257344572820,groq:qwen/qwen3-32b,agent,0.0,0.4237614883250031,0.41516973566224685,0.4745705221239643,hard,large,11001,4657,6344,0.005094,131.514
257344572820,groq:qwen/qwen3-32b,bypass7,0.0,0.9446370125050857,0.9685799088192754,0.9846143182913275,hard,large,28289,21775,6514,0.010158,78.393
257344572820,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.6639925933325143,0.6272271495309529,0.765854364180831,hard,large,14155,11381,2774,0.0,191.856
257344572820,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.9446370125050857,0.9685799088192754,0.9846143182913275,hard,large,38770,36748,2022,0.0,159.786
257344572820,openai/gpt-5-nano,agent,0.0,0.8828793720704171,0.9005446462730068,0.9331162449182057,hard,large,20271,11369,8902,0.00413,460.539
257344572820,openai/gpt-5-nano,bypass7,0.0,0.9446370125050857,0.9685799088192754,0.9846143182913275,hard,large,49105,44800,4305,0.003962,490.803
257570065970,groq:qwen/qwen3-32b,agent,0.0,0.4990725586470267,0.5957557734830555,0.6085672082717872,medium,medium,1430,599,831,0.000664,5.996
257570065970,groq:qwen/qwen3-32b,bypass7,0.0,0.853031465848043,0.9423400118255388,0.9077598828696926,medium,medium,5318,2914,2404,0.002263,10.41
257570065970,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.8489781153915718,0.9115455829644716,0.893950177935943,medium,medium,3115,1983,1132,0.0,26.446
257570065970,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.853031465848043,0.9423400118255388,0.9077598828696926,medium,medium,7102,5963,1139,0.0,26.563
257570065970,openai/gpt-5-nano,agent,0.0,0.9131463947560088,0.9230675341475808,0.9168443496801704,medium,medium,3109,1979,1130,0.000551,58.514
257570065970,openai/gpt-5-nano,bypass7,0.0,0.853031465848043,0.9423400118255388,0.9077598828696926,medium,medium,7041,6044,997,0.000701,43.671
25764051800,groq:qwen/qwen3-32b,agent,0.0,0.4391929909171288,0.518879438892875,0.5498802873104549,medium,large,4699,3134,1565,0.001832,10.509
25764051800,groq:qwen/qwen3-32b,bypass7,0.0,0.6369220071850736,0.6727170143046767,0.7505446623093682,medium,large,10838,8230,2608,0.003925,13.621
25764051800,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.5842969307637402,0.6465021152720696,0.598904443091905,medium,large,10061,8012,2049,0.0,47.958
25764051800,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,1.0,1.0,1.0,1.0,medium,large,22790,19842,2948,0.0,67.798
25764051800,openai/gpt-5-nano,agent,0.0,0.8811018131101813,0.7297330232035516,1.0,medium,large,9656,8008,1648,0.00106,96.823
25764051800,openai/gpt-5-nano,bypass7,1.0,1.0,1.0,1.0,medium,large,18960,18024,936,0.001276,80.642
258610168409,groq:qwen/qwen3-32b,agent,0.0,0.5747033441208198,0.60471848314495,0.6118453255017131,easy,medium,2135,1069,1066,0.000939,8.876
258610168409,groq:qwen/qwen3-32b,bypass7,0.0,0.9756059421422988,0.9933754133874044,1.0,easy,medium,5533,3791,1742,0.002127,10.68
258610168409,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.9734167318217356,0.992020911923907,0.9984025559105432,easy,medium,4779,3404,1375,0.0,30.737
258610168409,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.9756059421422988,0.9933754133874044,1.0,easy,medium,10116,8896,1220,0.0,27.629
258610168409,openai/gpt-5-nano,agent,0.0,0.9075809199318569,0.9825028984848002,0.9904912836767036,easy,medium,4829,3400,1429,0.000742,30.982
258610168409,openai/gpt-5-nano,bypass7,0.0,0.9756059421422988,0.9933754133874044,1.0,easy,medium,9633,8754,879,0.000789,44.734
259612291589,groq:qwen/qwen3-32b,agent,0.0,0.3280910155596452,0.3435101738842562,0.4407783417935702,easy,medium,1952,655,1297,0.000955,10.038
259612291589,groq:qwen/qwen3-32b,bypass7,0.0,0.9596491228070176,0.9837172456714784,0.9797882579403274,easy,medium,5119,3121,1998,0.002084,8.872
259612291589,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.9725754176015956,0.9752613911668994,0.9857006673021924,easy,medium,2944,1917,1027,0.0,23.83
259612291589,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.9957393483709274,0.9952198893545902,0.9980769230769232,easy,medium,5644,5170,474,0.0,12.621
259612291589,openai/gpt-5-nano,agent,1.0,0.999749373433584,1.0,1.0,easy,medium,2933,1913,1020,0.000504,32.97
259612291589,openai/gpt-5-nano,bypass7,0.0,0.9957393483709274,0.9952198893545902,0.9980769230769232,easy,medium,7233,6106,1127,0.000756,38.378
259932261229,groq:qwen/qwen3-32b,agent,0.0,0.7339442506038879,0.7487072179287843,0.8006161218552114,easy,medium,5078,2508,2570,0.002244,20.242
259932261229,groq:qwen/qwen3-32b,bypass7,0.0,0.9864382214400332,0.9819085892881412,0.9916932907348244,easy,medium,9414,6797,2617,0.003515,14.83
259932261229,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.4792173507945546,0.3277320415563819,0.6377638334284085,easy,medium,8211,6162,2049,0.0,47.119
